ActualToolName,BinaryToolValue,Diameter,DiameterOffset,DrillBitType,EntrySpeed,Face,Face1Offset,Face1ToolName,Face2Offset,Face2ToolName,Face3Offset,Face3ToolName,Face4Offset,Face4ToolName,FeedSpeed,HDrillActualToolDiameter,HDrillBitType,HeightOffset,IsAssociative,LinkID,LinkIDCategory,LinkIDPart,LinkIDWorkOrder,MachineUse,MacroString,MaxX,MaxY,MinX,MinY,Modified,Name,NoDowel,PeckingNumber,ReferenceFace,Rotation,RotationSpeed,Sequence,ToolNumber,ToolPriorityNumber,ToolType,X,Y,Z,ID,
,0,0.31496,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBLX4C10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,a3e52151-8d46-40f0-bf06-06af22d847c3
,0,0.31496,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBLX4F10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,ee01a062-3f60-44ba-9ac3-06af22d847c3
,0,0.31496,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXCU10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,ff7dcc49-b8b4-4a8b-af68-06af22d8d1c4
,0,0.31496,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXCX10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,4216c9af-7342-497c-b456-06af22d8d1c4
,0,0.19685,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXDL10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,2.5197,0.39,90c5a017-2c88-4c1d-87c6-06af22d8d244
,0,0.19685,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXDO10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,22.6773,0.39,fa9e681a-dfcb-4938-bfbc-06af22d8d244
,0,0.19685,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXDR10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,7.559099999999999,0.39,7f88734a-7da0-4dea-b1be-06af22d8d244
,0,0.19685,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXDU10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,12.598499999999998,0.39,61cf55dd-1810-45ac-8131-06af22d8d244
,0,0.19685,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXDX10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,17.6379,0.39,eec1236a-fba4-4f3f-b337-06af22d8d244
,0,0.19685,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXEU10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,2.5197,0.39,63c5141e-c1aa-405b-aa85-06af22d8d344
,0,0.19685,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXEX10,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,22.6773,0.39,aa0107b7-d7de-4e35-b85e-06af22d8d344
,0,0.19685,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXF010,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,7.559099999999999,0.39,c36a6087-9bdc-4a94-b982-06af22d8d344
,0,0.19685,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXF310,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,12.598499999999998,0.39,7b3e5bca-411f-4c6f-9f93-06af22d8d344
,0,0.19685,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXF610,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,1.25,17.6379,0.39,989e11a6-6ea9-40e7-814a-06af22d8d344
,0,0.19685,0,0,0,2,,,,,,,,,0,0,0,0,True,238VOQBOXG010,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,2.5197,1.25,0.39,b5a77839-e249-4bfb-a8ca-06af22d8d4c5
,0,0.19685,0,0,0,2,,,,,,,,,0,0,0,0,True,238VOQBOXG310,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,31.9503,1.25,0.39,4c44a137-4845-497f-a4e7-06af22d8d4c5
,0,0.19685,0,0,0,2,,,,,,,,,0,0,0,0,True,238VOQBOXG610,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,12.3299,1.25,0.39,4efd89ca-3a7d-4ca5-8272-06af22d8d4c5
,0,0.19685,0,0,0,2,,,,,,,,,0,0,0,0,True,238VOQBOXG910,,238VOQ8SZ61F3,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,22.1401,1.25,0.39,167263a1-9701-4ec8-bb3a-06af22d8d4c5
,0,0.31496,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXGU10,,238VOQ8SZ61F7,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,6df237ed-5c4a-4d02-a5f6-06af22d8d744
,0,0.31496,0,0,0,3,,,,,,,,,0,0,0,0,True,238VOQBOXGX10,,238VOQ8SZ61F7,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,3.58267007874016,0.39,f2d37e8f-72b4-44f8-8205-06af22d8d744
,0,0.31496,0,0,0,4,,,,,,,,,0,0,0,0,True,238VOQBOXHC10,,238VOQ8SZ61F7,238VOPSEPRUE,0,NULL,0,0,0,0,False,,False,0,0,0,0,0,,0,2,0.8268,1.4567,0.39,c6d0a822-fb07-4df2-80c8-06af22d8d7c3
