ControlType,HideOnReports,IsQuantity,LinkID,LinkIDCategory,LinkIDProduct,LinkIDSubassembly,LinkIDWorkOrder,Modified,Name,Type,Value,ID,
4,False,False,238VOQ8NOPT10,,231CK79J862F,238VOQ8NOM8F,238VOPSEPRUE,False,Miter_Left_Stile,3,1,51fafe47-e035-4d09-9143-06af22c3849d
4,False,False,238VOQ8NOPV10,,231CK79J862F,238VOQ8NOM8F,238VOPSEPRUE,False,Add_Quirk_Line,3,0,1a9f16de-ce8d-4bb4-98fa-06af22c3849d
6,False,False,238VOQ8NOPX10,,231CK79J862F,238VOQ8NOM8F,238VOPSEPRUE,False,Quirk_Line_Location,3,4.875,432661a2-da48-44e8-852e-06af22c3849d
4,False,False,238VOQ8PVKQ10,,238IJR8TVWXF,,238VOPSEPRUE,False,Use_Generic_Image,3,,f03b051d-51c8-44c0-b3ff-06af22c3ca1e
4,False,False,238VOQ8PVKS10,,238IJR8TVWXF,,238VOPSEPRUE,False,Buyout,3,0,1a13eece-67a4-4e88-bdc7-06af22c3ca1e
1,False,False,238VOQ8PVKU10,,238IJR8TVWXF,,238VOPSEPRUE,False,Board_Width_Goal,3,4.75,b34f347e-f358-4da6-bf12-06af22c3ca1e
5,False,False,238VOQ8PVKW10,,238IJR8TVWXF,,238VOPSEPRUE,False,Product_Type,3,Top,3c9887e3-90d2-444f-97aa-06af22c3ca1e
1,False,False,238VOQ8PVKY10,,238IJR8TVWXF,,238VOPSEPRUE,False,Notes,3,Wood top is tongue and grooved,faf3d7d3-d892-4590-baf3-06af22c3ca1e
1,False,False,238VOQ8PVL010,,238IJR8TVWXF,,238VOPSEPRUE,False,Bid_Notes,3,,4dfd2617-78bc-40d9-93fe-06af22c3ca1e
1,False,False,238VOQ8PVL210,,238IJR8TVWXF,,238VOPSEPRUE,False,Cutout_Notes,3,,c8c59b32-9641-4342-8f4d-06af22c3ca1e
1,False,False,238VOQ8PVL410,,238IJR8TVWXF,,238VOPSEPRUE,False,Finished_Parts_Notes,3,,52e14b50-5ecc-4710-8f13-06af22c3ca1e
1,False,False,238VOQ8PVL610,,238IJR8TVWXF,,238VOPSEPRUE,False,Ripping_Notes,3,,74d3615d-037b-4d0a-935a-06af22c3ca1e
1,False,False,238VOQ8PVL810,,238IJR8TVWXF,,238VOPSEPRUE,False,Molding_Notes,3,,faad0f20-da4c-4750-aa0b-06af22c3ca1e
1,False,False,238VOQ8PVLA10,,238IJR8TVWXF,,238VOPSEPRUE,False,Specialty_Notes,3,,8bc1045c-e351-4339-9e17-06af22c3ca1e
1,False,False,238VOQ8PVLC10,,238IJR8TVWXF,,238VOPSEPRUE,False,Door_Shop_Notes,3,,54924b04-ec82-477f-acc3-06af22c3ca1e
1,False,False,238VOQ8PVLE10,,238IJR8TVWXF,,238VOPSEPRUE,False,Parts_Prep_Notes,3,,c65596d6-12ad-455d-8aea-06af22c3ca1e
1,False,False,238VOQ8PVLG10,,238IJR8TVWXF,,238VOPSEPRUE,False,Paint_Bay_Notes,3,,08cf78dc-0644-4f1f-8340-06af22c3ca1e
1,False,False,238VOQ8PVLI10,,238IJR8TVWXF,,238VOPSEPRUE,False,Assembly_Notes,3,,bdb3bd72-9ce2-4253-b53c-06af22c3ca1e
1,False,False,238VOQ8PVLK10,,238IJR8TVWXF,,238VOPSEPRUE,False,Shipping_Notes,3,,5d517056-df6a-4578-8660-06af22c3ca1e
1,False,False,238VOQ8PVLM10,,238IJR8TVWXF,,238VOPSEPRUE,False,Buyout_Notes,3,,11e42ec2-06ac-44c3-9e9b-06af22c3ca1e
1,False,False,238VOQ8PVLO10,,238IJR8TVWXF,,238VOPSEPRUE,False,Purchasing_Notes,3,,8c014e85-abcf-4c3f-b492-06af22c3ca1e
1,False,False,238VOQ8PVLQ10,,238IJR8TVWXF,,238VOPSEPRUE,False,Departments,3,RI MO SP,1c6aab89-df89-4ae7-9898-06af22c3ca1e
1,False,False,238VOQ8PVLS10,,238IJR8TVWXF,,238VOPSEPRUE,False,Bid_Price,3,,f41f565c-4105-41a9-92a6-06af22c3ca1e
6,False,False,238VOQ8PVLU10,,238IJR8TVWXF,,238VOPSEPRUE,False,Bid_Item_ID,3,,d893d644-a6da-42ba-915d-06af22c3ca1e
1,False,False,238VOQ8PVLW10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Finish_Options,3,0,9914965c-fbb4-4acb-a71c-06af22c3ca1e
1,False,False,238VOQ8PVLY10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Finish_Options_Notes,3,,557d4885-80bc-49de-9bbc-06af22c3ca1e
1,False,False,238VOQ8PVM010,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Distressing_Options,3,0,7f668036-9c1c-4b91-98df-06af22c3ca1e
1,False,False,238VOQ8PVM210,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Distressing_Options_Notes,3,,728b1f50-57c8-48fc-b76e-06af22c3ca1e
1,False,False,238VOQ8PVM410,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Door_Style_Options,3,0,869dc0a5-9675-4391-8a64-06af22c3ca1e
1,False,False,238VOQ8PVM610,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Door_Style_Options_Notes,3,,5b820b9b-771a-41f2-bc1d-06af22c3ca1e
1,False,False,238VOQ8PVM810,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Sheen,3,None,ccbc5d10-568a-41f5-b0f0-06af22c3ca1e
1,False,False,238VOQ8PVMA10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Cabinet_Box_Interior,3,55 Hard Rock Maple,c18e7d39-f191-40a6-a3b5-06af22c3ca1e
1,False,False,238VOQ8PVMC10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Cabinet_Box,3,Frameless,24121659-9893-4009-b723-06af22c3ca1e
1,False,False,238VOQ8PVME10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Product_Line,3,Homestead Frame,82f1611c-228c-45dd-99b1-06af22c3ca1e
1,False,False,238VOQ8PVMG10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Notes,3,0,a9fa7942-ad16-4483-af14-06af22c3ca1e
1,False,False,238VOQ8PVMI10,,238IJR8TVWXF,,238VOPSEPRUE,False,Room_Door_Vendor,3,Bywater,da6cf86d-9939-4bb1-8cb3-06af22c3ca1e
4,False,False,238VOQ7YHAP10,,238IJQOYJXXF,,238VOPSEPRUE,False,Use_Generic_Image,3,1,220a76dd-aa3e-4b9d-b26f-06af22be89ef
4,False,False,238VOQ7YHAR10,,238IJQOYJXXF,,238VOPSEPRUE,False,Buyout_Doors,3,1,b21a037c-8243-44c7-a029-06af22be89ef
